Index,Country Code,Country or area,City Code,Urban Agglomeration,Note,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
1183,484,Mexico,21866,San Luis Potosí,,22.15,-100.98333,165.696,169.387,173.166,177.019,180.963,184.994,189.122,193.329,197.636,202.039,206.752,214.711,222.989,231.585,240.525,249.785,259.414,269.415,279.816,290.588,302.649,316.44,330.88,345.937,361.701,378.183,395.441,413.435,432.275,451.973,472.241,488.701,505.759,523.412,541.707,560.588,580.155,600.405,621.391,643.05,663.805,681.148,698.969,717.205,735.943,755.171,774.928,795.146,815.92,837.238,857.123,874.022,891.278,908.874,926.843,945.117,963.776,982.804,1002.235,1021.995,1041.815,1058.105,1074.674,1091.455,1108.521,1125.855,1143.484,1161.34,1179.475,1197.894,1216.564,1235.426,1254.382,1273.325,1292.133,1310.716,1328.978,1346.806,1363.7,1380.242,1396.437,1412.29,1427.798,1442.967,1457.793,1472.27
1184,484,Mexico,21867,Tampico,,22.21667,-97.85,165.324,170.275,175.382,180.627,186.037,191.609,197.356,203.258,209.346,215.616,222.423,234.718,247.71,261.423,275.914,291.166,307.283,324.293,342.27,361.19,378.112,391.465,405.309,419.603,434.421,449.763,465.668,482.09,499.115,516.742,534.434,545.193,556.184,567.397,578.851,590.505,602.409,614.553,626.96,639.582,651.346,660.632,670.063,679.603,689.292,699.119,709.1,719.196,729.449,739.849,750.282,760.617,771.108,781.744,792.542,803.458,814.541,825.776,837.182,848.713,860.526,873.664,887.021,900.545,914.294,928.253,942.445,956.814,971.402,986.228,1001.278,1016.514,1031.867,1047.251,1062.567,1077.736,1092.675,1107.283,1121.142,1134.724,1148.029,1161.058,1173.805,1186.275,1198.463,1210.365
1185,484,Mexico,21869,Tehuacán,,18.45,-97.38333,23.263,24.013,24.789,25.588,26.414,27.266,28.148,29.055,29.992,30.96,31.98,33.327,34.732,36.197,37.725,39.314,40.971,42.699,44.502,46.376,48.506,50.984,53.593,56.327,59.204,62.229,65.413,68.75,72.262,75.954,79.985,86.156,92.812,99.983,107.719,116.03,124.995,134.652,145.07,156.263,166.525,173.008,179.754,186.742,194.013,201.567,209.426,217.568,226.039,234.84,242.37,247.376,252.491,257.713,263.05,268.482,274.034,279.702,285.494,291.39,297.252,301.441,305.695,309.998,314.367,318.797,323.296,327.846,332.46,337.16,341.956,346.848,351.821,356.85,361.903,366.948,371.951,376.87,381.554,386.157,390.676,395.104,399.44,403.683,407.83,411.88
1186,484,Mexico,21870,Tepic,,21.5,-104.9,24.728,26.753,28.947,31.315,33.879,36.654,39.66,42.903,46.417,50.218,54.239,57.015,59.938,63.01,66.244,69.634,73.204,76.956,80.906,85.047,89.378,93.89,98.637,103.61,108.841,114.335,120.116,126.171,132.541,139.232,146.413,155.827,165.859,176.538,187.92,200.002,212.879,226.585,241.195,256.702,270.174,276.945,283.894,290.998,298.29,305.764,313.437,321.28,329.331,337.583,345.678,353.309,361.119,369.102,377.273,385.602,394.126,402.838,411.756,420.846,430.226,440.661,451.364,462.296,473.509,484.994,496.774,508.806,521.129,533.572,545.941,558.052,569.745,580.903,591.461,601.415,610.795,619.639,627.807,635.646,643.222,650.582,657.751,664.75,671.583,678.254
1187,484,Mexico,21871,Tijuana,,32.53333,-117.01667,60.336,66.272,72.8,79.951,87.815,96.453,105.955,116.362,127.809,140.381,153.92,164.069,174.903,186.453,198.782,211.889,225.881,240.796,256.719,273.647,288.944,301.132,313.851,327.071,340.867,355.245,370.25,385.845,402.12,419.081,437.453,465.438,495.255,526.982,560.79,596.665,634.889,675.561,718.901,764.89,811.688,855.882,902.548,951.62,1003.433,1058.067,1115.758,1176.422,1240.475,1308.015,1364.918,1399.633,1435.282,1471.838,1509.378,1547.768,1587.19,1627.615,1669.128,1711.581,1754.403,1789.785,1825.932,1862.706,1900.273,1938.597,1977.749,2017.58,2058.213,2099.293,2140.398,2181.104,2221.008,2259.787,2297.216,2333.215,2367.768,2400.858,2431.78,2461.735,2490.861,2519.255,2546.969,2574.051,2600.504,2626.333
1188,484,Mexico,205567,Tlaxcala,76,19.31389,-98.24167,29.227,31.002,32.888,34.883,37.002,39.25,41.637,44.163,46.845,49.691,52.714,55.911,59.307,62.91,66.737,70.785,75.085,79.646,84.49,89.615,95.059,100.833,106.967,113.455,120.347,127.658,135.423,143.638,152.363,161.618,171.449,181.849,192.895,204.612,217.059,230.225,244.21,259.044,274.802,291.471,306.497,315.776,325.349,335.184,345.332,355.786,366.572,377.655,389.088,400.867,411.427,419.551,427.847,436.307,444.946,453.731,462.703,471.852,481.195,490.696,500.314,509.2,518.256,527.447,536.814,546.348,556.064,565.926,575.963,586.129,596.362,606.59,616.737,626.733,636.517,646.056,655.323,664.286,672.723,680.943,688.964,696.8,704.458,711.946,719.261,726.405
1189,484,Mexico,21872,Toluca de Lerdo,,19.283896,-99.657254,79.977,82.718,85.556,88.484,91.516,94.651,97.899,101.249,104.718,108.307,112.038,116.127,120.37,124.768,129.334,134.053,138.952,144.029,149.299,154.747,166.794,189.665,215.712,245.248,278.879,317.12,360.67,410.055,466.285,530.225,600.152,639.404,681.283,725.904,773.516,824.107,878.083,935.594,996.959,1062.163,1121.484,1159.088,1198.008,1238.123,1279.639,1322.547,1366.956,1412.727,1460.098,1509.057,1553.409,1588.257,1623.935,1660.415,1697.767,1735.853,1774.847,1814.717,1855.54,1897.165,1940.107,1987.599,2036.321,2086.099,2137.165,2189.481,2243.152,2297.986,2354.16,2410.875,2467.241,2522.407,2575.626,2626.368,2674.336,2719.517,2762.05,2802.117,2839.1,2874.578,2908.854,2942.142,2974.567,3006.218,3037.121,3067.29
1190,484,Mexico,21874,Tuxtla Gutierrez,,16.75,-93.11667,28.333,29.424,30.559,31.733,32.955,34.224,35.544,36.91,38.331,39.807,41.374,43.497,45.732,48.081,50.555,53.149,55.879,58.75,61.773,64.943,68.712,73.332,78.269,83.524,89.14,95.133,101.539,108.356,115.642,123.417,132.107,146.592,162.688,180.552,200.406,222.379,246.797,273.896,304.015,337.348,366.944,380.743,395.082,409.918,425.334,441.329,457.949,475.146,493.015,511.555,528.641,542.554,556.852,571.526,586.609,602.047,617.913,634.197,650.933,668.063,685.4,700.213,715.368,730.807,746.602,762.738,779.246,796.064,813.245,830.603,847.924,865.0,881.638,897.694,913.075,927.758,941.756,955.085,967.488,979.463,991.082,1002.395,1013.429,1024.207,1034.734,1045.011
1191,484,Mexico,21875,Uruapán,,19.416527,-102.057872,31.49,32.694,33.946,35.243,36.591,37.99,39.445,40.952,42.518,44.144,45.904,48.809,51.901,55.19,58.692,62.406,66.361,70.566,75.044,79.792,84.022,87.298,90.706,94.238,97.912,101.729,105.701,109.817,114.098,118.547,123.221,128.672,134.372,140.325,146.55,153.033,159.812,166.891,174.295,182.005,189.0,193.686,198.495,203.409,208.453,213.621,217.002,219.396,221.821,224.272,226.668,228.94,231.237,233.558,235.906,238.27,242.692,248.07,253.576,259.188,264.935,270.849,276.902,283.074,289.393,295.852,302.465,309.206,316.097,323.058,329.996,336.821,343.455,349.836,355.927,361.722,367.229,372.458,377.314,381.996,386.533,390.948,395.252,399.457,403.562,407.571
1192,484,Mexico,21876,Veracruz,,19.2,-96.13333,110.723,114.895,119.23,123.716,128.378,133.215,138.242,143.443,148.848,154.456,160.392,168.211,176.423,185.037,194.083,203.545,213.482,223.905,234.851,246.301,257.053,266.465,276.235,286.335,296.819,307.688,318.969,330.632,342.738,355.288,368.513,384.783,401.796,419.561,438.137,457.481,477.708,498.829,520.915,543.914,564.13,575.871,587.872,600.09,612.579,625.327,638.36,651.626,665.188,679.031,692.005,703.213,714.619,726.209,738.004,749.957,762.121,774.482,787.061,799.809,812.514,822.504,832.631,842.855,853.218,863.709,874.344,885.079,895.946,907.066,918.529,930.387,942.635,955.226,968.07,981.069,994.102,1007.025,1019.407,1031.63,1043.66,1055.472,1067.046,1078.376,1089.453,1100.272
1193,484,Mexico,21877,Villahermosa,,17.98333,-92.91667,33.689,35.211,36.803,38.464,40.201,42.017,43.918,45.899,47.972,50.139,52.482,56.106,59.986,64.134,68.575,73.31,78.38,83.8,89.603,95.79,101.463,106.106,110.969,116.041,121.352,126.906,132.722,138.788,145.14,151.783,159.435,176.899,196.303,217.836,241.765,268.246,297.67,330.322,366.608,406.763,441.757,456.082,470.892,486.14,501.904,518.18,535.006,552.331,570.241,588.733,605.649,619.282,633.241,647.514,662.13,677.034,692.295,707.9,723.879,740.173,756.531,769.68,783.075,796.666,810.512,824.599,838.95,853.511,868.325,883.336,898.461,913.606,928.663,943.53,958.118,972.373,986.249,999.692,1012.362,1024.715,1036.777,1048.566,1060.088,1071.354,1082.363,1093.112
1194,484,Mexico,21878,Xalapa,,19.537714,-96.913656,75.471,77.543,79.675,81.859,84.107,86.416,88.791,91.226,93.73,96.304,99.075,103.837,108.835,114.073,119.571,125.318,131.35,137.672,144.308,151.244,158.399,165.714,173.378,181.374,189.751,198.515,207.696,217.274,227.309,237.807,249.017,263.52,278.888,295.154,312.392,330.585,349.865,370.27,391.895,414.719,434.819,445.984,457.453,469.183,481.231,493.589,506.281,519.263,532.597,546.274,558.727,568.745,578.958,589.354,599.951,610.709,621.675,632.837,644.217,655.768,667.386,677.494,687.768,698.169,708.743,719.476,730.387,741.433,752.646,764.044,775.62,787.349,799.178,811.041,822.863,834.581,846.129,857.428,868.152,878.665,888.966,899.053,908.923,918.579,928.017,937.233
1195,484,Mexico,21879,Zacatecas,,22.77559,-102.57218,30.392,31.212,32.054,32.917,33.804,34.716,35.653,36.612,37.599,38.613,39.711,41.703,43.798,45.998,48.312,50.735,53.284,55.96,58.775,61.723,64.825,68.083,71.51,75.099,78.874,82.838,87.008,91.375,95.968,100.792,105.991,113.121,120.74,128.873,137.566,146.818,156.708,167.263,178.546,190.555,200.651,204.658,208.752,212.916,217.169,221.506,225.937,230.444,235.047,239.741,244.896,250.753,256.759,262.908,269.214,275.653,282.255,289.015,295.947,303.025,310.116,315.533,321.053,326.654,332.361,338.167,344.083,350.086,356.194,362.382,368.616,374.856,381.055,387.174,393.174,399.033,404.735,410.256,415.458,420.529,425.48,430.319,435.047,439.671,444.189,448.6
1196,496,Mongolia,21882,Ulaanbaatar,,47.90771,106.88324,69.951,76.844,84.427,92.735,101.873,111.911,122.955,135.053,148.361,162.98,179.063,196.682,216.063,230.82,239.394,248.262,257.471,267.022,276.941,287.126,297.615,308.487,319.773,331.438,343.546,356.097,369.124,382.589,396.566,409.968,422.651,435.691,449.152,463.028,477.353,492.08,507.283,522.956,539.135,555.373,571.692,588.491,605.807,623.583,641.907,660.769,680.212,700.171,720.745,741.923,765.122,796.057,828.288,861.825,896.768,933.026,970.804,1010.11,1051.066,1093.563,1137.84,1181.177,1224.623,1269.54,1316.169,1364.512,1414.7,1466.589,1520.381,1552.654,1584.358,1615.094,1644.544,1672.627,1699.363,1724.894,1749.377,1772.996,1795.977,1818.53,1840.852,1863.046,1885.201,1907.439,1929.831,1952.46
1197,504,Morocco,21888,Agadir,,30.424847,-9.593695,10.68,11.17,11.683,12.218,12.779,13.365,13.979,14.62,15.29,15.992,16.77,18.851,21.193,23.827,26.792,30.117,33.86,38.068,42.806,48.117,54.097,60.82,68.904,78.067,88.464,100.246,113.617,128.726,145.87,165.298,187.345,212.259,240.529,259.006,275.918,293.883,313.045,333.456,355.229,378.358,403.028,429.306,457.338,487.115,518.876,535.86,549.858,564.181,578.897,593.998,609.514,625.391,641.704,658.443,675.642,689.635,703.187,717.005,731.114,745.461,760.109,775.046,790.297,805.805,821.64,837.785,854.247,871.033,888.149,905.649,923.552,941.839,960.438,979.248,998.146,1017.026,1035.774,1054.301,1072.538,1090.478,1108.092,1125.382,1142.339,1159.002,1175.35,1191.389
1198,504,Morocco,21891,Dar-el-Beida (Casablanca),,33.59278,-7.61916,625.435,653.272,682.388,712.717,744.438,777.571,812.227,848.326,886.083,925.521,966.796,1010.489,1056.222,1104.024,1154.061,1206.217,1260.808,1317.87,1377.598,1439.857,1505.022,1573.136,1626.173,1679.82,1735.313,1792.64,1851.944,1913.038,1976.236,2041.522,2109.059,2178.635,2250.607,2304.309,2354.891,2406.44,2459.191,2513.098,2568.264,2624.483,2682.014,2740.805,2800.969,2862.283,2925.026,2963.372,2996.85,3030.611,3064.801,3099.376,3134.389,3169.7,3205.459,3241.62,3278.241,3307.188,3334.722,3362.485,3390.518,3418.707,3447.169,3475.869,3504.847,3533.986,3563.408,3593.075,3622.989,3653.152,3683.566,3716.093,3752.357,3793.585,3840.396,3892.837,3950.408,4012.307,4077.409,4144.581,4212.76,4281.225,4349.323,4416.673,4482.992,4548.292,4612.414,4675.342
1199,504,Morocco,21893,Fès,,34.03715,-4.9998,164.588,173.602,183.122,193.136,203.713,214.869,226.652,239.047,252.138,265.946,280.274,288.076,296.107,304.362,312.859,321.568,330.533,339.747,349.232,358.954,368.961,379.247,391.875,405.003,418.59,432.632,447.166,462.146,477.65,493.674,510.258,527.352,545.043,561.268,577.548,594.254,611.467,629.179,647.429,666.156,685.451,705.306,725.764,746.757,768.388,785.155,801.146,817.417,834.041,851.004,868.336,885.971,903.99,922.375,941.161,957.265,973.042,989.079,1005.403,1021.95,1038.793,1055.914,1073.341,1091.007,1108.988,1127.266,1145.845,1164.731,1183.927,1203.655,1224.08,1245.303,1267.317,1290.039,1313.311,1336.963,1360.786,1384.59,1408.213,1431.581,1454.607,1477.256,1499.493,1521.358,1542.814,1563.865
1200,504,Morocco,21894,Kénitra,,34.26101,-6.5802,62.233,64.659,67.184,69.799,72.52,75.347,78.288,81.336,84.506,87.8,91.228,94.779,98.474,102.313,106.306,110.445,114.75,119.223,123.877,128.7,133.717,138.929,142.835,146.754,150.786,154.93,159.193,163.561,168.055,172.673,177.424,182.293,187.302,193.992,201.273,208.806,216.631,224.751,233.186,241.913,250.98,260.386,270.159,280.27,290.774,297.628,303.795,310.072,316.488,323.036,329.729,336.542,343.506,350.613,357.878,364.619,371.357,378.219,385.218,392.327,399.577,406.961,414.492,422.142,429.943,437.888,445.98,454.221,462.615,471.211,480.038,489.107,498.391,507.848,517.412,527.026,536.621,546.142,555.541,564.806,573.915,582.863,591.643,600.272,608.738,617.045
1201,504,Morocco,21896,Marrakech,,31.63148,-8.00828,208.836,212.047,215.312,218.618,221.979,225.392,228.863,232.376,235.949,239.577,243.379,250.355,257.542,264.934,272.55,280.363,288.411,296.69,305.218,313.967,322.98,332.251,340.753,349.389,358.257,367.35,376.687,386.234,396.036,406.088,416.409,426.963,437.8,452.598,468.734,485.398,502.679,520.575,539.134,558.301,578.178,598.761,620.108,642.154,665.015,680.148,693.835,707.758,721.981,736.489,751.31,766.387,781.788,797.498,813.546,825.084,835.813,846.68,857.704,868.841,880.138,891.582,903.191,914.918,926.814,938.865,951.073,963.439,975.966,988.968,1002.709,1017.379,1033.05,1049.69,1067.172,1085.328,1103.931,1122.763,1141.627,1160.405,1178.981,1197.296,1215.3,1233.012,1250.399,1267.46
1202,504,Morocco,21897,Meknès,,33.89352,-5.54727,142.866,146.975,151.207,155.549,160.022,164.624,169.365,174.228,179.239,184.393,189.676,194.354,199.154,204.072,209.119,214.277,219.568,224.991,230.555,236.241,242.075,248.054,253.784,259.608,265.574,271.677,277.929,284.307,290.841,297.525,304.371,311.356,318.512,324.392,330.078,335.847,341.726,347.707,353.802,359.986,366.287,372.698,379.231,385.859,392.613,399.539,406.607,413.78,421.091,428.53,436.111,443.805,451.646,459.625,467.757,473.208,478.142,483.128,488.172,493.255,498.398,503.595,508.853,514.151,519.512,524.929,530.402,535.933,541.521,547.396,553.755,560.746,568.438,576.827,585.841,595.375,605.28,615.411,625.632,635.855,645.998,656.016,665.873,675.575,685.1,694.447
1203,504,Morocco,21898,Oujda,,34.68052,-1.90764,74.01,78.491,83.251,88.285,93.631,99.3,105.322,111.69,118.453,125.626,133.084,136.456,139.917,143.467,147.111,150.838,154.665,158.588,162.617,166.736,170.966,175.303,181.522,188.044,194.81,201.819,209.09,216.602,224.396,232.469,240.845,249.498,258.475,265.543,272.328,279.267,286.393,293.701,301.205,308.88,316.762,324.844,333.145,341.634,350.351,355.684,360.345,365.054,369.831,374.67,379.58,384.54,389.572,394.67,399.842,407.748,416.393,425.222,434.251,443.445,452.848,462.449,472.268,482.268,492.494,502.936,513.599,524.489,535.609,546.962,558.524,570.257,582.096,593.968,605.796,617.524,629.093,640.467,651.62,662.561,673.285,683.802,694.11,704.237,714.171,723.917
1204,504,Morocco,21899,Rabat,77,34.01325,-6.83255,145.108,152.117,159.475,167.167,175.242,183.707,192.593,201.883,211.635,221.858,232.821,250.963,270.546,291.658,314.45,338.953,365.403,393.917,424.7,457.794,493.518,532.029,558.067,584.424,612.065,641.013,671.373,703.082,736.335,771.16,807.684,845.831,885.835,919.201,951.998,985.87,1020.997,1057.375,1095.103,1134.067,1174.473,1216.32,1259.718,1304.539,1351.02,1379.292,1403.995,1429.071,1454.63,1480.646,1507.165,1534.083,1561.52,1589.449,1617.916,1635.441,1650.793,1666.289,1681.953,1697.72,1713.657,1729.743,1746.003,1762.371,1778.914,1795.614,1812.471,1829.486,1846.661,1864.851,1884.802,1907.071,1931.93,1959.388,1989.197,2020.974,2054.186,2088.3,2122.82,2157.414,2191.781,2225.745,2259.177,2292.089,2324.404,2356.117
1205,504,Morocco,21900,Safi,,32.29939,-9.23718,51.881,54.26,56.751,59.349,62.07,64.916,67.896,71.004,74.259,77.664,81.221,84.695,88.323,92.107,96.058,100.167,104.458,108.932,113.605,118.465,123.539,128.831,133.872,139.067,144.471,150.086,155.926,161.978,168.272,174.812,181.615,188.663,195.994,201.207,206.045,210.984,216.05,221.237,226.555,231.987,237.556,243.26,249.108,255.08,261.204,264.066,266.249,268.444,270.659,272.894,275.149,277.417,279.707,282.016,284.347,286.643,288.95,291.276,293.623,295.983,298.366,300.767,303.191,305.628,308.088,310.568,313.068,315.588,318.128,320.853,323.906,327.395,331.376,335.853,340.783,346.096,351.693,357.474,363.347,369.248,375.119,380.927,386.646,392.278,397.808,403.236
1206,504,Morocco,21903,Tanger,,35.784722,-5.812778,99.582,105.132,111.0,114.452,118.017,121.693,125.489,129.392,133.422,137.577,141.842,145.492,149.241,153.087,157.038,161.079,165.23,169.488,173.862,178.336,182.931,187.645,196.217,205.37,214.964,225.006,235.532,246.52,258.036,270.09,282.725,295.914,309.737,322.371,335.134,348.364,362.136,376.452,391.355,406.805,422.888,439.606,457.009,475.051,493.831,509.553,524.982,540.834,557.188,574.036,591.417,609.275,627.698,646.678,666.26,690.427,716.385,743.318,771.303,800.261,830.347,861.565,894.002,927.566,962.439,998.623,1036.167,1075.123,1115.544,1156.739,1197.923,1238.322,1277.242,1314.178,1348.848,1381.233,1411.472,1439.84,1466.655,1492.274,1516.954,1540.904,1564.247,1587.115,1609.521,1631.49
1207,504,Morocco,21905,Tétouan,,35.57109,-5.37242,77.397,79.52,81.704,83.942,86.244,88.609,91.043,93.537,96.102,98.738,101.455,104.39,107.415,110.527,113.733,117.024,120.414,123.903,127.498,131.187,134.987,138.898,143.459,148.187,153.078,158.13,163.355,168.739,174.308,180.06,186.011,192.141,198.482,204.187,209.881,215.717,221.723,227.897,234.251,240.765,247.469,254.359,261.452,268.721,276.204,280.845,284.927,289.057,293.253,297.51,301.834,306.21,310.654,315.164,319.745,325.136,330.787,336.536,342.393,348.335,354.389,360.548,366.822,373.188,379.674,386.273,392.987,399.817,406.766,413.895,421.247,428.845,436.678,444.713,452.894,461.167,469.465,477.73,485.913,493.995,501.95,509.77,517.446,524.992,532.396,539.661
1208,508,Mozambique,21906,Beira,,-19.84361,34.83889,42.265,43.693,45.171,46.694,48.272,49.902,51.59,53.33,55.131,56.993,58.921,61.552,64.482,67.552,70.772,74.137,77.666,81.363,85.242,89.294,93.545,100.013,108.793,118.316,128.687,139.968,152.254,165.582,180.096,195.883,213.078,222.276,230.99,240.045,249.469,259.235,269.398,279.959,290.95,302.34,314.192,326.51,339.328,352.612,366.435,380.8,395.75,411.243,414.291,416.16,418.04,419.923,421.817,423.72,425.634,427.552,429.481,431.418,440.075,449.518,459.177,469.044,479.137,489.419,499.936,510.679,521.668,532.862,544.312,556.499,569.911,584.989,602.06,621.328,642.855,666.616,692.459,720.192,749.59,780.507,812.756,846.228,880.822,916.562,953.36,991.2
1209,508,Mozambique,21907,Chimoio,,-19.11639,33.48333,26.386,27.231,28.104,29.003,29.931,30.889,31.88,32.899,33.952,35.039,36.163,37.319,38.514,39.747,41.021,42.332,43.688,45.086,46.532,48.02,49.557,51.144,52.783,54.471,56.215,58.015,59.875,61.789,63.767,65.809,67.918,71.702,75.861,80.262,84.925,89.845,95.057,100.571,106.414,112.579,119.11,126.019,133.341,141.065,149.249,157.907,167.08,176.759,182.394,187.772,193.316,199.007,204.875,210.915,217.143,223.536,230.127,236.912,247.518,258.919,270.862,283.356,296.444,310.099,324.403,339.366,355.042,371.396,388.527,406.419,425.069,444.472,464.616,485.491,507.087,529.423,552.501,576.334,600.929,626.337,652.554,679.597,707.457,736.195,765.764,796.162
